 ,X,Y,r,u,v,h,k,l,v_rounded,u_rounded,n,lambda_exp,lambda_the,lambda_error
15,-0.00913275,0.00918225,0.012950707997055605,1.8008104461703287,-1.810570936393474,2.0,-2.0,1.0,-2.0,2.0,9.0,1.3661701660263962e-10,1.2488888888888888e-10,9.39084959286091
16,-0.00329175,0.00967725,0.010221779963636471,0.9871803806083684,-2.9021618708110686,1.0,-3.0,1.0,-3.0,1.0,11.0,1.051028550064444e-10,1.021818181818182e-10,2.8586659315736886
17,-2.475e-05,0.01027125,0.010271279819233824,0.0073578988952444045,-3.0535280415264285,0.0,-3.0,1.0,-3.0,0.0,10.0,1.1062173608902943e-10,1.124e-10,1.5820853300449844
18,0.00294525,0.00868725,0.00917293901238856,-1.07590328038043,-3.1734626169204283,-1.0,-3.0,1.0,-3.0,-1.0,11.0,9.691356446235856e-11,1.021818181818182e-10,5.155764316197155
19,0.00730125,0.00730125,0.01032552677227656,-2.1500343117871417,-2.1500343117871417,-2.0,-2.0,1.0,-2.0,-2.0,9.0,1.1705307328846836e-10,1.2488888888888888e-10,6.274229573290449
20,0.00858825,0.00284625,0.009047606154392443,-3.217647428826598,-1.0663673035016101,-3.0,-1.0,1.0,-1.0,-3.0,11.0,9.589189388034924e-11,1.021818181818182e-10,6.15561986798563
21,0.00997425,-2.475e-05,0.009974280707148762,-3.1270042555705286,0.007759315770646473,-3.0,0.0,1.0,0.0,-3.0,10.0,1.0826619490198892e-10,1.124e-10,3.67776254271448
22,0.00928125,-0.00309375,0.009783296511145923,-3.013779832428067,1.0045932774760225,-3.0,1.0,1.0,1.0,-3.0,11.0,1.017568231783555e-10,1.021818181818182e-10,0.4159203770542428
23,0.01749825,0.00017325,0.017499107652249015,-2.080589150345496,-0.020599892577678178,-2.0,0.0,1.0,0.0,-2.0,5.0,2.1774451320403015e-10,2.248e-10,3.1385617419794656
24,0.00848925,-0.01626075,0.018343373629869725,-0.9354015433357693,1.7917166588093307,-1.0,2.0,1.0,2.0,-1.0,6.0,2.034865061413685e-10,1.8733333333333338e-10,8.62269011105077
25,-0.00645975,-0.00982575,0.011758985208129144,1.5081758597524775,2.2940452732633467,3.0,5.0,2.0,2.5,1.5,38.0,6.240448665197916e-11,5.915789473684212e-11,5.488011244448741
26,-0.00705375,-0.00715275,0.010045756398848223,2.182954316201716,2.213592271516828,2.0,2.0,1.0,2.0,2.0,9.0,1.1472522543657854e-10,1.2488888888888888e-10,8.138164686013619
27,-0.00982575,-0.00655875,0.011813660085892094,2.2753393367593597,1.518803335620228,5.0,3.0,2.0,1.5,2.5,38.0,6.260022675165654e-11,5.915789473684212e-11,5.818888637141815
28,-0.00586575,0.00571725,0.008191090930089838,2.642025365544642,-2.5751386474295876,5.0,-5.0,2.0,-2.5,2.5,54.0,4.001473939941444e-11,4.1629629629629624e-11,3.8791847167090694
29,0.00542025,-0.00527175,0.007561114873151975,-2.8358508544437138,2.758156310486352,-3.0,3.0,1.0,3.0,-3.0,19.0,6.319594638256784e-11,5.91578947368421e-11,6.825888013237454
